Group_ID,File_Name,Full_Path,Parent_Directory,Size_Bytes,Size_Human,File_Count_In_Group,Total_Group_Size_Bytes,Total_Group_Size_Human,Potential_Savings_Bytes,Potential_Savings_Human,Keep_File,Action
583,ChatGPT Conversation Exporter (HTML + MD + TXT).user.js,/Users/steven/Downloads/backup-chrome-2025-10-27T10-32-31-839Z/ChatGPT Conversation Exporter (HTML + MD + TXT).user.js,/Users/steven/Downloads/backup-chrome-2025-10-27T10-32-31-839Z,4419,4.32KB,3,13257,12.95KB,0,0B,YES,KEEP
583,ChatGPT Conversation Exporter (HTML + MD + TXT).user.js,/Users/steven/Downloads/backup-chrome-2025-12-28T22-15-17-030Z/ChatGPT Conversation Exporter (HTML + MD + TXT).user.js,/Users/steven/Downloads/backup-chrome-2025-12-28T22-15-17-030Z,4419,4.32KB,3,13257,12.95KB,8838,8.63KB,NO,DELETE (if identical)
583,ChatGPT Conversation Exporter (HTML + MD + TXT).user.js,/Users/steven/Downloads/scripts-to-remove/ChatGPT Conversation Exporter (HTML + MD + TXT).user.js,/Users/steven/Downloads/scripts-to-remove,4419,4.32KB,3,13257,12.95KB,8838,8.63KB,NO,DELETE (if identical)
584,Best_MP4_Viewer_Suggestions.md,/Users/steven/AVATARARTS/ai-ml-notes/Best_MP4_Viewer_Suggestions.md,/Users/steven/AVATARARTS/ai-ml-notes,6611,6.46KB,2,13222,12.91KB,0,0B,YES,KEEP
584,10-37-55-Best_MP4_Viewer_Suggestions.md,/Users/steven/Downloads/2025-09-04-conversations/2025-2-28/10-37-55-Best_MP4_Viewer_Suggestions.md,/Users/steven/Downloads/2025-09-04-conversations/2025-2-28,6611,6.46KB,2,13222,12.91KB,6611,6.46KB,NO,DELETE (if identical)
585,README.md,/Users/steven/pythons/simplegallery/2.0/README.md,/Users/steven/pythons/simplegallery/2.0,6608,6.45KB,2,13216,12.91KB,0,0B,YES,KEEP
585,README.md,/Users/steven/pythons/simplegallery/2.1/2.0/README.md,/Users/steven/pythons/simplegallery/2.1/2.0,6608,6.45KB,2,13216,12.91KB,6608,6.45KB,NO,DELETE (if identical)
586,CHANGELOG.md,/Users/steven/Downloads/Compressed/Dir2md-main/CHANGELOG.md,/Users/steven/Downloads/Compressed/Dir2md-main,6573,6.42KB,2,13146,12.84KB,0,0B,YES,KEEP
586,CHANGELOG.md,/Users/steven/GitHub/Dir2md-main/CHANGELOG.md,/Users/steven/GitHub/Dir2md-main,6573,6.42KB,2,13146,12.84KB,6573,6.42KB,NO,DELETE (if identical)
587,Stacie_the_Wind_Don_t_Ask_Why332_transcript_1.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/Stacie_the_Wind_Don_t_Ask_Why332_transcript_1.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,4334,4.23KB,3,13002,12.70KB,0,0B,YES,KEEP
587,Stacie_the_Wind_Dont_Ask_Why319_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Stacie_the_Wind_Dont_Ask_Why319_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,4334,4.23KB,3,13002,12.70KB,8668,8.46KB,NO,DELETE (if identical)
587,Stacie_the_Wind_Dont_Ask_Why332_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Stacie_the_Wind_Dont_Ask_Why332_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,4334,4.23KB,3,13002,12.70KB,8668,8.46KB,NO,DELETE (if identical)
588,dallemod_20250103071602.html,/Users/steven/AVATARARTS/ai-sites/dalle-fix/.history/dallemod_20250103071602.html,/Users/steven/AVATARARTS/ai-sites/dalle-fix/.history,6498,6.35KB,2,12996,12.69KB,0,0B,YES,KEEP
588,dallemod 3.html,/Users/steven/Documents/HTML/dallemod 3.html,/Users/steven/Documents/HTML,6498,6.35KB,2,12996,12.69KB,6498,6.35KB,NO,DELETE (if identical)
589,youtube 2.py.backup,/Users/steven/GitHub/02_media_processing/video_tools/youtube 2.py.backup,/Users/steven/GitHub/02_media_processing/video_tools,6459,6.31KB,2,12918,12.62KB,0,0B,YES,KEEP
589,youtube 3.py.backup,/Users/steven/GitHub/02_media_processing/video_tools/youtube 3.py.backup,/Users/steven/GitHub/02_media_processing/video_tools,6459,6.31KB,2,12918,12.62KB,6459,6.31KB,NO,DELETE (if identical)
590,DEDUPE_MERGE_DIFF_REPORT_20260101_110052.md,/Users/steven/AVATARARTS/DEDUPE_MERGE_DIFF_REPORT_20260101_110052.md,/Users/steven/AVATARARTS,6366,6.22KB,2,12732,12.43KB,0,0B,YES,KEEP
590,DEDUPE_MERGE_DIFF_REPORT_20260101_110052.md,/Users/steven/AVATARARTS/exports/dedupe_operations_20260101/DEDUPE_MERGE_DIFF_REPORT_20260101_110052.md,/Users/steven/AVATARARTS/exports/dedupe_operations_20260101,6366,6.22KB,2,12732,12.43KB,6366,6.22KB,NO,DELETE (if identical)
591,DEDUPE_MERGE_DIFF_REPORT_20260101_110856.md,/Users/steven/AVATARARTS/DEDUPE_MERGE_DIFF_REPORT_20260101_110856.md,/Users/steven/AVATARARTS,6366,6.22KB,2,12732,12.43KB,0,0B,YES,KEEP
591,DEDUPE_MERGE_DIFF_REPORT_20260101_110856.md,/Users/steven/AVATARARTS/exports/dedupe_operations_20260101/DEDUPE_MERGE_DIFF_REPORT_20260101_110856.md,/Users/steven/AVATARARTS/exports/dedupe_operations_20260101,6366,6.22KB,2,12732,12.43KB,6366,6.22KB,NO,DELETE (if identical)
592,formatting_improvements.md,/Users/steven/AVATARARTS/ai-ml-notes/formatting_improvements.md,/Users/steven/AVATARARTS/ai-ml-notes,6328,6.18KB,2,12656,12.36KB,0,0B,YES,KEEP
592,FORMATTING_IMPROVEMENTS.md,/Users/steven/pythons/documentation/Comprehensive-setup-docs/FORMATTING_IMPROVEMENTS.md,/Users/steven/pythons/documentation/Comprehensive-setup-docs,6328,6.18KB,2,12656,12.36KB,6328,6.18KB,NO,DELETE (if identical)
593,scan_images_individual--.py.backup,/Users/steven/GitHub/02_media_processing/image_tools/scan_images_individual--.py.backup,/Users/steven/GitHub/02_media_processing/image_tools,6309,6.16KB,2,12618,12.32KB,0,0B,YES,KEEP
593,scan_images_individual.py.backup,/Users/steven/GitHub/02_media_processing/image_tools/scan_images_individual.py.backup,/Users/steven/GitHub/02_media_processing/image_tools,6309,6.16KB,2,12618,12.32KB,6309,6.16KB,NO,DELETE (if identical)
594,TROUBLESHOOTING.md,/Users/steven/Downloads/Compressed/Dir2md-main/docs/TROUBLESHOOTING.md,/Users/steven/Downloads/Compressed/Dir2md-main/docs,6274,6.13KB,2,12548,12.25KB,0,0B,YES,KEEP
594,TROUBLESHOOTING.md,/Users/steven/GitHub/Dir2md-main/docs/TROUBLESHOOTING.md,/Users/steven/GitHub/Dir2md-main/docs,6274,6.13KB,2,12548,12.25KB,6274,6.13KB,NO,DELETE (if identical)
595,WorkShop_Worries-duo-410_transcript_1.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/WorkShop_Worries-duo-410_transcript_1.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,4172,4.07KB,3,12516,12.22KB,0,0B,YES,KEEP
595,WorkShop_Worries359_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/WorkShop_Worries359_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,4172,4.07KB,3,12516,12.22KB,8344,8.15KB,NO,DELETE (if identical)
595,WorkShop_Worries_duo410_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/WorkShop_Worries_duo410_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,4172,4.07KB,3,12516,12.22KB,8344,8.15KB,NO,DELETE (if identical)
596,README.md,/Users/steven/Downloads/Compressed/Dir2md-main/README.md,/Users/steven/Downloads/Compressed/Dir2md-main,6246,6.10KB,2,12492,12.20KB,0,0B,YES,KEEP
596,README.md,/Users/steven/GitHub/Dir2md-main/README.md,/Users/steven/GitHub/Dir2md-main,6246,6.10KB,2,12492,12.20KB,6246,6.10KB,NO,DELETE (if identical)
597,Kings_and_Queens_of_Litter_(Remastered)1_bundle.txt,/Users/steven/Music/analysis/Kings_and_Queens_of_Litter_(Remastered)1_bundle.txt,/Users/steven/Music/analysis,6228,6.08KB,2,12456,12.16KB,0,0B,YES,KEEP
597,EXTRACTED_CONTENT_9.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER/EXTRACTED_CONTENT_9.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER,6228,6.08KB,2,12456,12.16KB,6228,6.08KB,NO,DELETE (if identical)
598,img-img-upscale (1).py.backup,/Users/steven/GitHub/02_media_processing/image_tools/img-img-upscale (1).py.backup,/Users/steven/GitHub/02_media_processing/image_tools,6197,6.05KB,2,12394,12.10KB,0,0B,YES,KEEP
598,img-img-upscale copy.py.backup,/Users/steven/GitHub/02_media_processing/image_tools/img-img-upscale copy.py.backup,/Users/steven/GitHub/02_media_processing/image_tools,6197,6.05KB,2,12394,12.10KB,6197,6.05KB,NO,DELETE (if identical)
599,.DS_Store,/Users/steven/Pictures/ideo-xmas-T/Bangkit2023-SunSavvy-master 2/.DS_Store,/Users/steven/Pictures/ideo-xmas-T/Bangkit2023-SunSavvy-master 2,6148,6.00KB,2,12296,12.01KB,0,0B,YES,KEEP
599,.DS_Store,/Users/steven/Pictures/ideo-xmas-T/Bangkit2023-SunSavvy-master/.DS_Store,/Users/steven/Pictures/ideo-xmas-T/Bangkit2023-SunSavvy-master,6148,6.00KB,2,12296,12.01KB,6148,6.00KB,NO,DELETE (if identical)
600,in This aLLey Where i HiDe (Remastered x2)_analysis.txt,/Users/steven/Music/analysis/in This aLLey Where i HiDe (Remastered x2)_analysis.txt,/Users/steven/Music/analysis,3065,2.99KB,4,12260,11.97KB,0,0B,YES,KEEP
600,in_This_aLLey_Where_i_HiDe2_Remastered.mp3239_analysis.txt,/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe2_Remastered.mp3239_analysis.txt,/Users/steven/Music/analysis,3065,2.99KB,4,12260,11.97KB,9195,8.98KB,NO,DELETE (if identical)
600,in_This_aLLey_Where_i_HiDe_Remastered.mp3315_analysis.txt,/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe_Remastered.mp3315_analysis.txt,/Users/steven/Music/analysis,3065,2.99KB,4,12260,11.97KB,9195,8.98KB,NO,DELETE (if identical)
600,in_This_aLLey_Where_i_HiDe_Remastered_x2.mp3315_analysis.txt,/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe_Remastered_x2.mp3315_analysis.txt,/Users/steven/Music/analysis,3065,2.99KB,4,12260,11.97KB,9195,8.98KB,NO,DELETE (if identical)
601,imgg-test 1.py.backup,/Users/steven/GitHub/02_media_processing/image_tools/imgg-test 1.py.backup,/Users/steven/GitHub/02_media_processing/image_tools,6093,5.95KB,2,12186,11.90KB,0,0B,YES,KEEP
601,imgg-test.py.backup,/Users/steven/GitHub/02_media_processing/image_tools/imgg-test.py.backup,/Users/steven/GitHub/02_media_processing/image_tools,6093,5.95KB,2,12186,11.90KB,6093,5.95KB,NO,DELETE (if identical)
602,zip-t0-csv.py.backup,/Users/steven/GitHub/08_archived/backups/05_data_management/zip-t0-csv.py.backup,/Users/steven/GitHub/08_archived/backups/05_data_management,6023,5.88KB,2,12046,11.76KB,0,0B,YES,KEEP
602,zip_inventory_to_csv.py.backup,/Users/steven/GitHub/08_archived/backups/05_data_management/zip_inventory_to_csv.py.backup,/Users/steven/GitHub/08_archived/backups/05_data_management,6023,5.88KB,2,12046,11.76KB,6023,5.88KB,NO,DELETE (if identical)
603,mp3.py.backup,/Users/steven/GitHub/02_media_processing/audio_tools/mp3.py.backup,/Users/steven/GitHub/02_media_processing/audio_tools,5999,5.86KB,2,11998,11.72KB,0,0B,YES,KEEP
603,mp3_colab.py.backup,/Users/steven/GitHub/02_media_processing/audio_tools/mp3_colab.py.backup,/Users/steven/GitHub/02_media_processing/audio_tools,5999,5.86KB,2,11998,11.72KB,5999,5.86KB,NO,DELETE (if identical)
604,CLEANUP_COMPLETE.md,/Users/steven/AVATARARTS/CLEANUP_COMPLETE.md,/Users/steven/AVATARARTS,5914,5.78KB,2,11828,11.55KB,0,0B,YES,KEEP
604,CLEANUP_COMPLETE.md,/Users/steven/AVATARARTS/exports/dedupe_operations_20260101/CLEANUP_COMPLETE.md,/Users/steven/AVATARARTS/exports/dedupe_operations_20260101,5914,5.78KB,2,11828,11.55KB,5914,5.78KB,NO,DELETE (if identical)
605,GBookDown - Download Google Books.user.js,/Users/steven/Downloads/backup-chrome-2025-10-27T10-32-31-839Z/GBookDown - Download Google Books.user.js,/Users/steven/Downloads/backup-chrome-2025-10-27T10-32-31-839Z,5873,5.74KB,2,11746,11.47KB,0,0B,YES,KEEP
605,GBookDown - Download Google Books.user.js,/Users/steven/Downloads/backup-chrome-2025-12-28T22-15-17-030Z/GBookDown - Download Google Books.user.js,/Users/steven/Downloads/backup-chrome-2025-12-28T22-15-17-030Z,5873,5.74KB,2,11746,11.47KB,5873,5.74KB,NO,DELETE (if identical)
606,sort--.py.backup,/Users/steven/GitHub/02_media_processing/image_tools/sort--.py.backup,/Users/steven/GitHub/02_media_processing/image_tools,5856,5.72KB,2,11712,11.44KB,0,0B,YES,KEEP
606,sort.py.backup,/Users/steven/GitHub/02_media_processing/image_tools/sort.py.backup,/Users/steven/GitHub/02_media_processing/image_tools,5856,5.72KB,2,11712,11.44KB,5856,5.72KB,NO,DELETE (if identical)
607,setup_gainesville_site_set_206_copy_1025.sh,/Users/steven/AVATARARTS/Dr_Adu_GainesvillePFS_SEO_Project/06_Tools_Scripts/setup_gainesville_site_set_206_copy_1025.sh,/Users/steven/AVATARARTS/Dr_Adu_GainesvillePFS_SEO_Project/06_Tools_Scripts,5850,5.71KB,2,11700,11.43KB,0,0B,YES,KEEP
607,setup_gainesville_site.sh,/Users/steven/scripts/sh/setup_gainesville_site.sh,/Users/steven/scripts/sh,5850,5.71KB,2,11700,11.43KB,5850,5.71KB,NO,DELETE (if identical)
608,suno_analysis.html,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/html_files/suno_analysis.html,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/html_files,5849,5.71KB,2,11698,11.42KB,0,0B,YES,KEEP
608,suno_analysis.html,/Users/steven/Music/nocTurneMeLoDieS/suno-htmll/suno_analysis.html,/Users/steven/Music/nocTurneMeLoDieS/suno-htmll,5849,5.71KB,2,11698,11.42KB,5849,5.71KB,NO,DELETE (if identical)
609,upscale 3.py.backup,/Users/steven/GitHub/02_media_processing/image_tools/upscale 3.py.backup,/Users/steven/GitHub/02_media_processing/image_tools,5834,5.70KB,2,11668,11.39KB,0,0B,YES,KEEP
609,upscale3.py.backup,/Users/steven/GitHub/02_media_processing/image_tools/upscale3.py.backup,/Users/steven/GitHub/02_media_processing/image_tools,5834,5.70KB,2,11668,11.39KB,5834,5.70KB,NO,DELETE (if identical)
610,DescriptiveOrigins_(Remix).txt,/Users/steven/Music/analysis/DescriptiveOrigins_(Remix).txt,/Users/steven/Music/analysis,5833,5.70KB,2,11666,11.39KB,0,0B,YES,KEEP
610,EXTRACTED_CONTENT_5.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER/EXTRACTED_CONTENT_5.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER,5833,5.70KB,2,11666,11.39KB,5833,5.70KB,NO,DELETE (if identical)
611,bite in the night323 _transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/bite in the night323 _transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,1296,1.27KB,9,11664,11.39KB,0,0B,YES,KEEP
611,Bite_in_the_Night359_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Bite_in_the_Night359_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1296,1.27KB,9,11664,11.39KB,10368,10.12KB,NO,DELETE (if identical)
611,BiteinTheNight300_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/BiteinTheNight300_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1296,1.27KB,9,11664,11.39KB,10368,10.12KB,NO,DELETE (if identical)
611,bite in the night323 _transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/bite in the night323 _transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1296,1.27KB,9,11664,11.39KB,10368,10.12KB,NO,DELETE (if identical)
611,bite_in_the_night229_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/bite_in_the_night229_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1296,1.27KB,9,11664,11.39KB,10368,10.12KB,NO,DELETE (if identical)
611,bite_in_the_night258_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/bite_in_the_night258_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1296,1.27KB,9,11664,11.39KB,10368,10.12KB,NO,DELETE (if identical)
611,bite_in_the_night317_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/bite_in_the_night317_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1296,1.27KB,9,11664,11.39KB,10368,10.12KB,NO,DELETE (if identical)
611,bite_in_the_night322_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/bite_in_the_night322_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1296,1.27KB,9,11664,11.39KB,10368,10.12KB,NO,DELETE (if identical)
611,bite_in_the_night338_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/bite_in_the_night338_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1296,1.27KB,9,11664,11.39KB,10368,10.12KB,NO,DELETE (if identical)
612,python.html,/Users/steven/AVATARARTS/ai-sites/ORGANIZED/html_files/python.html,/Users/steven/AVATARARTS/ai-sites/ORGANIZED/html_files,5776,5.64KB,2,11552,11.28KB,0,0B,YES,KEEP
612,python-index.html,/Users/steven/Documents/HTML/Portfolio/python-index.html,/Users/steven/Documents/HTML/Portfolio,5776,5.64KB,2,11552,11.28KB,5776,5.64KB,NO,DELETE (if identical)
613,miscellaneous_build.py,/Users/steven/Downloads/Compressed/final_sorted_scripts/miscellaneous/miscellaneous_build.py,/Users/steven/Downloads/Compressed/final_sorted_scripts/miscellaneous,5755,5.62KB,2,11510,11.24KB,0,0B,YES,KEEP
613,build.py.bak,/Users/steven/pythons/simplegallery/build.py.bak,/Users/steven/pythons/simplegallery,5755,5.62KB,2,11510,11.24KB,5755,5.62KB,NO,DELETE (if identical)
614,love-is-rubbish-lets-get-trashy-plucky-245_analysis.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/love-is-rubbish-lets-get-trashy-plucky-245_analysis.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,3830,3.74KB,3,11490,11.22KB,0,0B,YES,KEEP
614,love-is-rubbish-lets-get-trashy-plucky-245_analysis.txt,/Users/steven/Music/analysis/love-is-rubbish-lets-get-trashy-plucky-245_analysis.txt,/Users/steven/Music/analysis,3830,3.74KB,3,11490,11.22KB,7660,7.48KB,NO,DELETE (if identical)
614,love-is-rubbish-lets-get-trashy-plucky-245_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/analysis/love-is-rubbish-lets-get-trashy-plucky-245_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/analysis,3830,3.74KB,3,11490,11.22KB,7660,7.48KB,NO,DELETE (if identical)
615,yt-meta 2.py.backup,/Users/steven/GitHub/02_media_processing/video_tools/yt-meta 2.py.backup,/Users/steven/GitHub/02_media_processing/video_tools,5708,5.57KB,2,11416,11.15KB,0,0B,YES,KEEP
615,yt-meta.py.backup,/Users/steven/GitHub/02_media_processing/video_tools/yt-meta.py.backup,/Users/steven/GitHub/02_media_processing/video_tools,5708,5.57KB,2,11416,11.15KB,5708,5.57KB,NO,DELETE (if identical)
616,yt_plists_to_csv 2.py.backup,/Users/steven/GitHub/03_automation_platforms/youtube_automation/yt_plists_to_csv 2.py.backup,/Users/steven/GitHub/03_automation_platforms/youtube_automation,5697,5.56KB,2,11394,11.13KB,0,0B,YES,KEEP
616,yt_plists_to_csv.py.backup,/Users/steven/GitHub/03_automation_platforms/youtube_automation/yt_plists_to_csv.py.backup,/Users/steven/GitHub/03_automation_platforms/youtube_automation,5697,5.56KB,2,11394,11.13KB,5697,5.56KB,NO,DELETE (if identical)
617,Scan_iCloud_for_Duplicates.md,/Users/steven/AVATARARTS/ai-ml-notes/Scan_iCloud_for_Duplicates.md,/Users/steven/AVATARARTS/ai-ml-notes,5683,5.55KB,2,11366,11.10KB,0,0B,YES,KEEP
617,23-44-34-Scan_iCloud_for_Duplicates.md,/Users/steven/Downloads/2025-09-04-conversations/2025-4-7/23-44-34-Scan_iCloud_for_Duplicates.md,/Users/steven/Downloads/2025-09-04-conversations/2025-4-7,5683,5.55KB,2,11366,11.10KB,5683,5.55KB,NO,DELETE (if identical)
618,speech--.py.backup,/Users/steven/GitHub/02_media_processing/audio_tools/speech--.py.backup,/Users/steven/GitHub/02_media_processing/audio_tools,5668,5.54KB,2,11336,11.07KB,0,0B,YES,KEEP
618,speech.py.backup,/Users/steven/GitHub/02_media_processing/audio_tools/speech.py.backup,/Users/steven/GitHub/02_media_processing/audio_tools,5668,5.54KB,2,11336,11.07KB,5668,5.54KB,NO,DELETE (if identical)
619,Heartbeats in the Dark 7_359_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Heartbeats in the Dark 7_359_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1887,1.84KB,6,11322,11.06KB,0,0B,YES,KEEP
619,Heartbeats in the Dark_7_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Heartbeats in the Dark_7_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1887,1.84KB,6,11322,11.06KB,9435,9.21KB,NO,DELETE (if identical)
619,Heartbeats_in_the_Dark2_Remastered_alt1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Heartbeats_in_the_Dark2_Remastered_alt1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1887,1.84KB,6,11322,11.06KB,9435,9.21KB,NO,DELETE (if identical)
619,Heartbeats_in_the_Dark2_Remastered_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Heartbeats_in_the_Dark2_Remastered_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1887,1.84KB,6,11322,11.06KB,9435,9.21KB,NO,DELETE (if identical)
619,Heartbeats_in_the_Dark2_v_359_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Heartbeats_in_the_Dark2_v_359_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1887,1.84KB,6,11322,11.06KB,9435,9.21KB,NO,DELETE (if identical)
619,Heartbeats_in_the_Dark2_v_4_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Heartbeats_in_the_Dark2_v_4_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1887,1.84KB,6,11322,11.06KB,9435,9.21KB,NO,DELETE (if identical)
620,hookmark-analysis_20251226014521.md,/Users/steven/Documents/Hookmark/.history/hookmark-analysis_20251226014521.md,/Users/steven/Documents/Hookmark/.history,5613,5.48KB,2,11226,10.96KB,0,0B,YES,KEEP
620,hookmark-analysis.md,/Users/steven/Documents/Hookmark/hookmark-analysis.md,/Users/steven/Documents/Hookmark,5613,5.48KB,2,11226,10.96KB,5613,5.48KB,NO,DELETE (if identical)
621,Dumpster_Fire_Anthem_Creation.md,/Users/steven/AVATARARTS/ai-ml-notes/Dumpster_Fire_Anthem_Creation.md,/Users/steven/AVATARARTS/ai-ml-notes,5607,5.48KB,2,11214,10.95KB,0,0B,YES,KEEP
621,12-9-49-Dumpster_Fire_Anthem_Creation.md,/Users/steven/Downloads/2025-09-04-conversations/2025-3-5/12-9-49-Dumpster_Fire_Anthem_Creation.md,/Users/steven/Downloads/2025-09-04-conversations/2025-3-5,5607,5.48KB,2,11214,10.95KB,5607,5.48KB,NO,DELETE (if identical)
