Group_ID,File_Name,Full_Path,Parent_Directory,Size_Bytes,Size_Human,Content_Hash,File_Count_In_Group,Total_Group_Size_Bytes,Total_Group_Size_Human,Potential_Savings_Bytes,Potential_Savings_Human,Keep_File,Action,Note
740,Wiki.md,/Users/steven/Downloads/Compressed/Dir2md-main/docs/Wiki.md,/Users/steven/Downloads/Compressed/Dir2md-main/docs,3883,3.79KB,33ad0e942e96e212d8975c41d667d2e2,2,7766,7.58KB,0,0B,YES,KEEP,Content-identical
740,Wiki.md,/Users/steven/GitHub/Dir2md-main/docs/Wiki.md,/Users/steven/GitHub/Dir2md-main/docs,3883,3.79KB,33ad0e942e96e212d8975c41d667d2e2,2,7766,7.58KB,3883,3.79KB,NO,DELETE (if identical),Content-identical
741,gallery_macros.jinja,/Users/steven/Pictures/9-16/templates/gallery_macros.jinja,/Users/steven/Pictures/9-16/templates,2574,2.51KB,cc0c2086eb24b22643338e9fa2447cba,3,7722,7.54KB,0,0B,YES,KEEP,Content-identical
741,gallery_macros.jinja,/Users/steven/Pictures/MyCollection/templates/gallery_macros.jinja,/Users/steven/Pictures/MyCollection/templates,2574,2.51KB,cc0c2086eb24b22643338e9fa2447cba,3,7722,7.54KB,5148,5.03KB,NO,DELETE (if identical),Content-identical
741,gallery_macros.jinja,/Users/steven/Pictures/comic/templates/gallery_macros.jinja,/Users/steven/Pictures/comic/templates,2574,2.51KB,cc0c2086eb24b22643338e9fa2447cba,3,7722,7.54KB,5148,5.03KB,NO,DELETE (if identical),Content-identical
742,BUILD_SUMMARY.md,/Users/steven/pythons/simplegallery/2.0/BUILD_SUMMARY.md,/Users/steven/pythons/simplegallery/2.0,3860,3.77KB,29d46c078869ea7f5ee58a57f381b2ec,2,7720,7.54KB,0,0B,YES,KEEP,Content-identical
742,BUILD_SUMMARY.md,/Users/steven/pythons/simplegallery/2.1/2.0/BUILD_SUMMARY.md,/Users/steven/pythons/simplegallery/2.1/2.0,3860,3.77KB,29d46c078869ea7f5ee58a57f381b2ec,2,7720,7.54KB,3860,3.77KB,NO,DELETE (if identical),Content-identical
743,Stacie_the_Wind_Don_t_Ask_Why319_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/Stacie_the_Wind_Don_t_Ask_Why319_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,3858,3.77KB,511106ee4facd41fc4df2fdd0b77bdbd,2,7716,7.54KB,0,0B,YES,KEEP,Content-identical
743,Stacie_the_Wind_Don_t_Ask_Why319_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Stacie_the_Wind_Don_t_Ask_Why319_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,3858,3.77KB,511106ee4facd41fc4df2fdd0b77bdbd,2,7716,7.54KB,3858,3.77KB,NO,DELETE (if identical),Content-identical
744,gallery_macros.jinja,/Users/steven/Pictures/etsy/01_ideogram_designs/templates/gallery_macros.jinja,/Users/steven/Pictures/etsy/01_ideogram_designs/templates,2571,2.51KB,52224518a69c1318f46fe963fccac0c2,3,7713,7.53KB,0,0B,YES,KEEP,Content-identical
744,gallery_macros.jinja,/Users/steven/Pictures/oct/templates/gallery_macros.jinja,/Users/steven/Pictures/oct/templates,2571,2.51KB,52224518a69c1318f46fe963fccac0c2,3,7713,7.53KB,5142,5.02KB,NO,DELETE (if identical),Content-identical
744,gallery_macros.jinja,/Users/steven/pythons/simplegallery/data/templates/gallery_macros.jinja,/Users/steven/pythons/simplegallery/data/templates,2571,2.51KB,52224518a69c1318f46fe963fccac0c2,3,7713,7.53KB,5142,5.02KB,NO,DELETE (if identical),Content-identical
745,willow-whispers-indie-pluck-310_analysis.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/willow-whispers-indie-pluck-310_analysis.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,3815,3.73KB,4d9dc9621d6ae7e424ee75aa5b7d46af,2,7630,7.45KB,0,0B,YES,KEEP,Content-identical
745,willow-whispers-indie-pluck-310_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/analysis/willow-whispers-indie-pluck-310_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/analysis,3815,3.73KB,4d9dc9621d6ae7e424ee75aa5b7d46af,2,7630,7.45KB,3815,3.73KB,NO,DELETE (if identical),Content-identical
746,in_this_alley_where_i_Hide_-_LIVE-og-best 2_analysis.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3/in_this_alley_where_i_Hide_-_LIVE-og-best 2_analysis.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3,1907,1.86KB,fac86b926a73ebb9032ce1825fafd435,4,7628,7.45KB,0,0B,YES,KEEP,Content-identical
746,in_this_alley_where_i_Hide_-_LIVE-og-best 2_analysis.txt,/Users/steven/Music/analysis/in_this_alley_where_i_Hide_-_LIVE-og-best 2_analysis.txt,/Users/steven/Music/analysis,1907,1.86KB,fac86b926a73ebb9032ce1825fafd435,4,7628,7.45KB,5721,5.59KB,NO,DELETE (if identical),Content-identical
746,in_this_alley_where_i_Hide_-_LIVE-og-best 2_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/in_this_alley_where_i_Hide_-_LIVE-og-best 2_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,1907,1.86KB,fac86b926a73ebb9032ce1825fafd435,4,7628,7.45KB,5721,5.59KB,NO,DELETE (if identical),Content-identical
746,in_this_alley_where_i_Hide_-_LIVE-og-best 2_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/analysis/in_this_alley_where_i_Hide_-_LIVE-og-best 2_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/analysis,1907,1.86KB,fac86b926a73ebb9032ce1825fafd435,4,7628,7.45KB,5721,5.59KB,NO,DELETE (if identical),Content-identical
747,Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2_analysis.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2_analysis.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3,2538,2.48KB,e5e5d97c578d95edc23fa443cd65e27f,3,7614,7.44KB,0,0B,YES,KEEP,Content-identical
747,Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2_analysis.txt,/Users/steven/Music/analysis/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2_analysis.txt,/Users/steven/Music/analysis,2538,2.48KB,e5e5d97c578d95edc23fa443cd65e27f,3,7614,7.44KB,5076,4.96KB,NO,DELETE (if identical),Content-identical
747,Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER,2538,2.48KB,e5e5d97c578d95edc23fa443cd65e27f,3,7614,7.44KB,5076,4.96KB,NO,DELETE (if identical),Content-identical
748,Winds_of_Warning_by_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/Winds_of_Warning_by_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,3802,3.71KB,eed4ae1221dfa6d56b3934e124aedb3f,2,7604,7.43KB,0,0B,YES,KEEP,Content-identical
748,Winds_of_Warning_by_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Winds_of_Warning_by_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,3802,3.71KB,eed4ae1221dfa6d56b3934e124aedb3f,2,7604,7.43KB,3802,3.71KB,NO,DELETE (if identical),Content-identical
749,PYTHONS_DEDUPE_SUMMARY.md,/Users/steven/AVATARARTS/PYTHONS_DEDUPE_SUMMARY.md,/Users/steven/AVATARARTS,3788,3.70KB,913051ac35702000156023f6798f83eb,2,7576,7.40KB,0,0B,YES,KEEP,Content-identical
749,PYTHONS_DEDUPE_SUMMARY.md,/Users/steven/AVATARARTS/exports/dedupe_operations_20260101/PYTHONS_DEDUPE_SUMMARY.md,/Users/steven/AVATARARTS/exports/dedupe_operations_20260101,3788,3.70KB,913051ac35702000156023f6798f83eb,2,7576,7.40KB,3788,3.70KB,NO,DELETE (if identical),Content-identical
750,gallery_macros.jinja.bak,/Users/steven/Pictures/etsy/01_ideogram_designs/templates/gallery_macros.jinja.bak,/Users/steven/Pictures/etsy/01_ideogram_designs/templates,2522,2.46KB,f8ff817b880ea8564d196b38b7691590,3,7566,7.39KB,0,0B,YES,KEEP,"Content-identical, different names"
750,gallery_macros.jinja,/Users/steven/Pictures/ideoGram/ideo-ALL/templates/gallery_macros.jinja,/Users/steven/Pictures/ideoGram/ideo-ALL/templates,2522,2.46KB,f8ff817b880ea8564d196b38b7691590,3,7566,7.39KB,5044,4.93KB,NO,DELETE (if identical),"Content-identical, different names"
750,gallery_macros.jinja,/Users/steven/Pictures/images/templates/gallery_macros.jinja,/Users/steven/Pictures/images/templates,2522,2.46KB,f8ff817b880ea8564d196b38b7691590,3,7566,7.39KB,5044,4.93KB,NO,DELETE (if identical),"Content-identical, different names"
751,"Love_is_Rubbish,_and_Rubbish_is_Love-239_analysis.txt","/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/Love_is_Rubbish,_and_Rubbish_is_Love-239_analysis.txt",/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,3781,3.69KB,78c068dfa8c4e1c47af2ef11a13e1244,2,7562,7.38KB,0,0B,YES,KEEP,Content-identical
751,"Love_is_Rubbish,_and_Rubbish_is_Love-239_analysis.txt","/Users/steven/Music/nocTurneMeLoDieS/analysis/Love_is_Rubbish,_and_Rubbish_is_Love-239_analysis.txt",/Users/steven/Music/nocTurneMeLoDieS/analysis,3781,3.69KB,78c068dfa8c4e1c47af2ef11a13e1244,2,7562,7.38KB,3781,3.69KB,NO,DELETE (if identical),Content-identical
752,deploy_quantumforgelabs.sh,/Users/steven/AVATARARTS/Dr_Adu_GainesvillePFS_SEO_Project/deploy_quantumforgelabs.sh,/Users/steven/AVATARARTS/Dr_Adu_GainesvillePFS_SEO_Project,3776,3.69KB,01da20b7dba0b16b104ba2f1ec96f14e,2,7552,7.38KB,0,0B,YES,KEEP,Content-identical
752,deploy_quantumforgelabs.sh,/Users/steven/scripts/sh/deploy_quantumforgelabs.sh,/Users/steven/scripts/sh,3776,3.69KB,01da20b7dba0b16b104ba2f1ec96f14e,2,7552,7.38KB,3776,3.69KB,NO,DELETE (if identical),Content-identical
753,PeTals_FaLL_(Tribal_F;ute)430-2_analysis.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/PeTals_FaLL_(Tribal_F;ute)430-2_analysis.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,3759,3.67KB,a4d9acb3e32cd05933e745ef7165ac26,2,7518,7.34KB,0,0B,YES,KEEP,Content-identical
753,PeTals_FaLL_(Tribal_F;ute)430-2_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/analysis/PeTals_FaLL_(Tribal_F;ute)430-2_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/analysis,3759,3.67KB,a4d9acb3e32cd05933e745ef7165ac26,2,7518,7.34KB,3759,3.67KB,NO,DELETE (if identical),Content-identical
754,assisting_with.md,/Users/steven/AVATARARTS/ai-ml-notes/assisting_with.md,/Users/steven/AVATARARTS/ai-ml-notes,3749,3.66KB,baeef4cd9f3d2906df551e4782e0e496,2,7498,7.32KB,0,0B,YES,KEEP,"Content-identical, different names"
754,assisting-with-data-analysis-and-sorting.md,/Users/steven/pythons/DATA_UTILITIES/doc-generator/content/assisting-with-data-analysis-and-sorting.md,/Users/steven/pythons/DATA_UTILITIES/doc-generator/content,3749,3.66KB,baeef4cd9f3d2906df551e4782e0e496,2,7498,7.32KB,3749,3.66KB,NO,DELETE (if identical),"Content-identical, different names"
755,analysis-hookmark_20251226014633.md,/Users/steven/Documents/Hookmark/.history/analysis-hookmark_20251226014633.md,/Users/steven/Documents/Hookmark/.history,3736,3.65KB,6dd9f8b108e4b582fe75d0d3b4ff188a,2,7472,7.30KB,0,0B,YES,KEEP,"Content-identical, different names"
755,analysis-hookmark.md,/Users/steven/Documents/Hookmark/analysis-hookmark.md,/Users/steven/Documents/Hookmark,3736,3.65KB,6dd9f8b108e4b582fe75d0d3b4ff188a,2,7472,7.30KB,3736,3.65KB,NO,DELETE (if identical),"Content-identical, different names"
756,RocketMan_-432_Cover_-_Feeler_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/RocketMan_-432_Cover_-_Feeler_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,3726,3.64KB,73fab028e6f1c0294070aa653f4eb0f8,2,7452,7.28KB,0,0B,YES,KEEP,Content-identical
756,RocketMan_-432_Cover_-_Feeler_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/RocketMan_-432_Cover_-_Feeler_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,3726,3.64KB,73fab028e6f1c0294070aa653f4eb0f8,2,7452,7.28KB,3726,3.64KB,NO,DELETE (if identical),Content-identical
757,in_this_alley_where_i_Hide LIVE_-_CuT-og304_analysis.txt,/Users/steven/Music/analysis/in_this_alley_where_i_Hide LIVE_-_CuT-og304_analysis.txt,/Users/steven/Music/analysis,3710,3.62KB,1e626375ea1ae4f5ff256d2dc6b9363f,2,7420,7.25KB,0,0B,YES,KEEP,Content-identical
757,in_this_alley_where_i_Hide LIVE_-_CuT-og304_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/analysis/in_this_alley_where_i_Hide LIVE_-_CuT-og304_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/analysis,3710,3.62KB,1e626375ea1ae4f5ff256d2dc6b9363f,2,7420,7.25KB,3710,3.62KB,NO,DELETE (if identical),Content-identical
758,moonly-alley--howling-banjo239_analysis.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/moonly-alley--howling-banjo239_analysis.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,3694,3.61KB,af723fde3fa91b6ecfa701a00bf498f9,2,7388,7.21KB,0,0B,YES,KEEP,Content-identical
758,moonly-alley--howling-banjo239_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/analysis/moonly-alley--howling-banjo239_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/analysis,3694,3.61KB,af723fde3fa91b6ecfa701a00bf498f9,2,7388,7.21KB,3694,3.61KB,NO,DELETE (if identical),Content-identical
759,Midnight_Reckoning-317_analysis.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/Midnight_Reckoning-317_analysis.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,3693,3.61KB,3dfd54fc82597098c08742347901c721,2,7386,7.21KB,0,0B,YES,KEEP,Content-identical
759,Midnight_Reckoning-317_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/analysis/Midnight_Reckoning-317_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/analysis,3693,3.61KB,3dfd54fc82597098c08742347901c721,2,7386,7.21KB,3693,3.61KB,NO,DELETE (if identical),Content-identical
760,Blues in the Alley Haunted Strings Nocturnal Notes (1)_transcription.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3/Blues in the Alley Haunted Strings Nocturnal Notes (1)_transcription.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3,2459,2.40KB,e1671a14968535772708d5dad1d647d6,3,7377,7.20KB,0,0B,YES,KEEP,Content-identical
760,Blues in the Alley Haunted Strings Nocturnal Notes (1)_transcription.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/Blues in the Alley Haunted Strings Nocturnal Notes (1)_transcription.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,2459,2.40KB,e1671a14968535772708d5dad1d647d6,3,7377,7.20KB,4918,4.80KB,NO,DELETE (if identical),Content-identical
760,Blues in the Alley Haunted Strings Nocturnal Notes (1)_transcription.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Blues in the Alley Haunted Strings Nocturnal Notes (1)_transcription.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,2459,2.40KB,e1671a14968535772708d5dad1d647d6,3,7377,7.20KB,4918,4.80KB,NO,DELETE (if identical),Content-identical
761,No_More_Love_Songs_-_Encore-339_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/No_More_Love_Songs_-_Encore-339_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,3650,3.56KB,134a05378b1cd4d7e2a55128d0a4a562,2,7300,7.13KB,0,0B,YES,KEEP,Content-identical
761,No_More_Love_Songs_-_Encore-339_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/No_More_Love_Songs_-_Encore-339_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,3650,3.56KB,134a05378b1cd4d7e2a55128d0a4a562,2,7300,7.13KB,3650,3.56KB,NO,DELETE (if identical),Content-identical
762,HOME_ANALYSIS_SUMMARY.md,/Users/steven/AVATARARTS/HOME_ANALYSIS_SUMMARY.md,/Users/steven/AVATARARTS,3647,3.56KB,07a4fcc9c0f08e61e29c387add08d885,2,7294,7.12KB,0,0B,YES,KEEP,Content-identical
762,HOME_ANALYSIS_SUMMARY.md,/Users/steven/AVATARARTS/exports/dedupe_operations_20260101/HOME_ANALYSIS_SUMMARY.md,/Users/steven/AVATARARTS/exports/dedupe_operations_20260101,3647,3.56KB,07a4fcc9c0f08e61e29c387add08d885,2,7294,7.12KB,3647,3.56KB,NO,DELETE (if identical),Content-identical
763,in This aLLey Where i HiDe-oG (Remix)530_analysis.txt,/Users/steven/Music/analysis/in This aLLey Where i HiDe-oG (Remix)530_analysis.txt,/Users/steven/Music/analysis,3603,3.52KB,d69384c1f0c7a0e48d2a1a44b4c5b85e,2,7206,7.04KB,0,0B,YES,KEEP,Content-identical
763,in This aLLey Where i HiDe-oG (Remix)530_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER/in This aLLey Where i HiDe-oG (Remix)530_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER,3603,3.52KB,d69384c1f0c7a0e48d2a1a44b4c5b85e,2,7206,7.04KB,3603,3.52KB,NO,DELETE (if identical),Content-identical
764,in This aLLey Where i HiDe-oG (Remix)304_analysis.txt,/Users/steven/Music/analysis/in This aLLey Where i HiDe-oG (Remix)304_analysis.txt,/Users/steven/Music/analysis,3570,3.49KB,f4f82ccfb045395579fc6d29ae8a01eb,2,7140,6.97KB,0,0B,YES,KEEP,Content-identical
764,in This aLLey Where i HiDe-oG (Remix)304_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER/in This aLLey Where i HiDe-oG (Remix)304_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER,3570,3.49KB,f4f82ccfb045395579fc6d29ae8a01eb,2,7140,6.97KB,3570,3.49KB,NO,DELETE (if identical),Content-identical
765,HOME_INTELLIGENT_ANALYSIS_BATCH1.md,/Users/steven/AVATARARTS/HOME_INTELLIGENT_ANALYSIS_BATCH1.md,/Users/steven/AVATARARTS,3550,3.47KB,a90d52c5a9ef7c0e9e8673969be2ffe1,2,7100,6.93KB,0,0B,YES,KEEP,Content-identical
765,HOME_INTELLIGENT_ANALYSIS_BATCH1.md,/Users/steven/AVATARARTS/exports/dedupe_operations_20260101/HOME_INTELLIGENT_ANALYSIS_BATCH1.md,/Users/steven/AVATARARTS/exports/dedupe_operations_20260101,3550,3.47KB,a90d52c5a9ef7c0e9e8673969be2ffe1,2,7100,6.93KB,3550,3.47KB,NO,DELETE (if identical),Content-identical
766,Sammy's Serenade (Remastered x2)2_analysis.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3/Sammy's Serenade (Remastered x2)2_analysis.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3,3536,3.45KB,4b1e24e1e119a6f0cc3d6c17a0a7523f,2,7072,6.91KB,0,0B,YES,KEEP,Content-identical
766,Sammy's Serenade (Remastered x2)2_analysis.txt,/Users/steven/Music/analysis/Sammy's Serenade (Remastered x2)2_analysis.txt,/Users/steven/Music/analysis,3536,3.45KB,4b1e24e1e119a6f0cc3d6c17a0a7523f,2,7072,6.91KB,3536,3.45KB,NO,DELETE (if identical),Content-identical
767,in This aLLey Where i HiDe-oG (Remix)254 (1)_analysis.txt,/Users/steven/Music/analysis/in This aLLey Where i HiDe-oG (Remix)254 (1)_analysis.txt,/Users/steven/Music/analysis,3525,3.44KB,d94a0cc851ab3d5c0c5787f41709fa98,2,7050,6.88KB,0,0B,YES,KEEP,Content-identical
767,in This aLLey Where i HiDe-oG (Remix)254 (1)_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER/in This aLLey Where i HiDe-oG (Remix)254 (1)_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER,3525,3.44KB,d94a0cc851ab3d5c0c5787f41709fa98,2,7050,6.88KB,3525,3.44KB,NO,DELETE (if identical),Content-identical
768,Willow Tree (Remix)-214_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER/Willow Tree (Remix)-214_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER,3525,3.44KB,8b0628c546bb3bc8dcab8c4809f98d3e,2,7050,6.88KB,0,0B,YES,KEEP,Content-identical
768,Willow Tree (Remix)-214_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/analysis/Willow Tree (Remix)-214_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/analysis,3525,3.44KB,8b0628c546bb3bc8dcab8c4809f98d3e,2,7050,6.88KB,3525,3.44KB,NO,DELETE (if identical),Content-identical
769,my-hooks_20251226020312.md,/Users/steven/Documents/Hookmark/.history/my-hooks_20251226020312.md,/Users/steven/Documents/Hookmark/.history,3518,3.44KB,7dc1dd984c70629bc6dadba88da94538,2,7036,6.87KB,0,0B,YES,KEEP,"Content-identical, different names"
769,my-hooks.md,/Users/steven/Documents/Hookmark/my-hooks.md,/Users/steven/Documents/Hookmark,3518,3.44KB,7dc1dd984c70629bc6dadba88da94538,2,7036,6.87KB,3518,3.44KB,NO,DELETE (if identical),"Content-identical, different names"
770,CLEANUP_RESULTS_REPORT.md,/Users/steven/AVATARARTS/CLEANUP_RESULTS_REPORT.md,/Users/steven/AVATARARTS,3505,3.42KB,8b9ea1202d7fbf0caeda9c1eb5830026,2,7010,6.85KB,0,0B,YES,KEEP,Content-identical
770,CLEANUP_RESULTS_REPORT.md,/Users/steven/AVATARARTS/exports/dedupe_operations_20260101/CLEANUP_RESULTS_REPORT.md,/Users/steven/AVATARARTS/exports/dedupe_operations_20260101,3505,3.42KB,8b9ea1202d7fbf0caeda9c1eb5830026,2,7010,6.85KB,3505,3.42KB,NO,DELETE (if identical),Content-identical
771,A New Dawn_analysis.txt,/Users/steven/Music/analysis/A New Dawn_analysis.txt,/Users/steven/Music/analysis,3487,3.41KB,5da721db9d7f70190745e400389528dc,2,6974,6.81KB,0,0B,YES,KEEP,Content-identical
771,A New Dawn_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER/A New Dawn_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER,3487,3.41KB,5da721db9d7f70190745e400389528dc,2,6974,6.81KB,3487,3.41KB,NO,DELETE (if identical),Content-identical
772,Love_is_rubbish_Lets_Get_Trashy_analysis.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3/Love_is_rubbish_Lets_Get_Trashy_analysis.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3,1741,1.70KB,b4d6fc5a3c9f33ee6f29afbac4ea5a2c,4,6964,6.80KB,0,0B,YES,KEEP,"Content-identical, different names"
772,Love_is_rubbish_Lets_Get_Trashy349_analysis.txt,/Users/steven/Music/analysis/Love_is_rubbish_Lets_Get_Trashy349_analysis.txt,/Users/steven/Music/analysis,1741,1.70KB,b4d6fc5a3c9f33ee6f29afbac4ea5a2c,4,6964,6.80KB,5223,5.10KB,NO,DELETE (if identical),"Content-identical, different names"
772,rubbish0232_analysis.txt,/Users/steven/Music/analysis/rubbish0232_analysis.txt,/Users/steven/Music/analysis,1741,1.70KB,b4d6fc5a3c9f33ee6f29afbac4ea5a2c,4,6964,6.80KB,5223,5.10KB,NO,DELETE (if identical),"Content-identical, different names"
772,rubbish249_analysis.txt,/Users/steven/Music/analysis/rubbish249_analysis.txt,/Users/steven/Music/analysis,1741,1.70KB,b4d6fc5a3c9f33ee6f29afbac4ea5a2c,4,6964,6.80KB,5223,5.10KB,NO,DELETE (if identical),"Content-identical, different names"
