Etsy Listing,Listing URL,tags,price,favorites,views,visibility_score,conversion_rate
"Christmas Grinch Mug, Eww People Mug, Funny Holiday Gift, Christmas Humor Mug, Unique Xmas Present, Grinch Lover Gift",https://www.etsy.com/listing/1770824346/christmas-grinch-mug-eww-people-mug,"christmas grinch,eww people mug,funny holiday,grinch lover gift,xmas present,grinch humor,holiday mug,coffee mug,tea mug,hot drink,christmas gift,fun mug,morning coffee",15,0,0,0,0
Christmas Mug Naughty or Nice Who Cares Santa Claus Gift Funny Holiday Coffee Tea Cup Festive Xmas Gift Idea Colorful Mug,https://www.etsy.com/listing/1776288612/christmas-mug-naughty-or-nice-who-cares,"christmas mug,naughty or nice,santa claus mug,funny mug,holiday coffee cup,tea cup,xmas gift idea,festive mug,santa gift,xmas gift,christmas gift,holiday gift,colorful mug",20,0,0,0,0
Christmas Raccoon Car Sweatshirt Get In Scavenger We&#39;re Going Thrifting Holiday Gift Funny Animal Sweater Christmas Tree,https://www.etsy.com/listing/1810923467/christmas-raccoon-car-sweatshirt-get-in,"christmas,raccoon,car,sweatshirt,holiday gift,funny,animal,sweater,christmas tree,get in scavenger,vintage,festive,holiday season",25,0,0,0,0
Christmas Raccoon Sweatshirt Santa Hat Holiday Design Funny Winter Sweater Cute Animal Graphic Gift Womens Mens Teens,https://www.etsy.com/listing/1810923457/christmas-raccoon-sweatshirt-santa-hat,"christmas raccoon,cute animal graphic,santa hat sweatshirt,funny winter sweater,holiday gift,women men teens,festive sweatshirt,cozy christmas,raccoon lover gift,holiday apparel,xmas raccoon,warm winter shirt,teens christmas",25,0,0,0,0
"Christmas Raccoon Sweatshirt, Cute Holiday Animal Shirt, Don&#39;t Stop Believin&#39; Graphic, Fun Winter Apparel, Gift Idea for Friends",https://www.etsy.com/listing/1810923435/christmas-raccoon-sweatshirt-cute,"christmas raccoon,holiday sweatshirt,cute animal shirt,don't stop believin',winter apparel,fun graphic shirt,gift for friends,festive raccoon,holiday gift,christmas apparel,unique sweatshirt,cute raccoon design,holiday season shirt",25,0,0,0,0
"Christmas Raccoon Sweatshirt, Festive Holiday Sweater, Unisex Winter Apparel, Cute Animal Graphic Pullover, Cozy Xmas Gift Idea",https://www.etsy.com/listing/1633429758/christmas-raccoon-sweatshirt-festive,"Christmas Sweatshirt,Holiday Pullover,Festive Sweater,Raccoon Graphic,Animal Print Top,Unisex Winter Wear,Cute Raccoon,Xmas Gift Idea,Cozy Apparel,Winter Fashion,Funny Animal,Christmas Party,Casual Pullover",30,0,1,0,0
"Christmas Raccoon Sweatshirt, Funny Trashmas Holiday Top, Naughty List Inmate, Festive Winter Clothing, Santa Hat Pullover",https://www.etsy.com/listing/1633429746/christmas-raccoon-sweatshirt-funny,"Christmas Sweatshirt,Raccoon Pullover,Funny Holiday Top,Naughty List Shirt,Festive Winter Wear,Trashmas Jumper,Santa Hat Tee,Inmate Costume Top,Winter Clothing,Novelty Christmas,Animal Lover Gift,Cheeky Raccoon Shirt,Santa Raccoon Tee",30,0,0,0,0
"Christmas Santa Mug, Ask Your Mom If I&#39;m Real Mug, Funny Christmas Mug, Holiday Coffee Mug, Santa Claus Gift Idea Mug",https://www.etsy.com/listing/1776288630/christmas-santa-mug-ask-your-mom-if-im,"christmas mug,santa mug,funny mug,holiday mug,coffee mug,gift idea mug,festive mug,santa claus mug,humor mug,holiday gift,xmas mug,christmas gift,holiday coffee",20,0,0,0,0
Christmas Ugly Sweater Grinch Ornament Funny Holiday Decor for Tree Grinch Themed Decoration Unique Christmas Gift Winter Ornaments,https://www.etsy.com/listing/1770832962/christmas-ugly-sweater-grinch-ornament,"christmas grinch,funny ornament,holiday decor,tree decoration,grinch gift,unique ornament,holiday gift,winter ornaments,festive tree,grinch fan,santa grinch,funny christmas,xmas tree decor",18,0,0,0,0
"Christmas Xmas Coffee Puffy Tumbler, Instant Digital Download PNG Sublimation",https://www.etsy.com/listing/1613544078/christmas-xmas-coffee-puffy-tumbler,"3d design tumbler,puffy tumbler wrap,png for sublimation,tumbler sublimation,20oz tumbler wrap,bubble tumbler wrap,Spooky Season Puff,3D witch tumbler,3d halloween puff,sugar and spice,Inflated Tumbler,Witch brew Co",2,0,2,0,0
"Colorful &quot;More Cookie&quot; Graphic Sweatshirt, Unisex Fun Print Pullover, Casual Streetwear, Foodie Gift Idea, Bold Typography Top",https://www.etsy.com/listing/1647577265/colorful-more-cookie-graphic-sweatshirt,"graphic sweatshirt,cookie lover gift,unisex pullover,foodie clothing,casual streetwear,bold print top,comfort wear,unique design,colorful sweatshirt,vivid print,sweets apparel,trendy fashion,hipster clothing",30,0,1,0,0
"Colorful Cartoon Goat with Helmet Digital Wall Art, Vibrant Space Explorer Illustration, Kids Room Decor Digital Download",https://www.etsy.com/listing/1647666239/colorful-cartoon-goat-with-helmet,"Digital Wall Art,Cartoon Goat Print,Kids Room Decor,Space Explorer Theme,Vibrant Illustration,Printable Artwork,Home Decor,Outer Space Art,Children's Bedroom,Instant Download,Sci-Fi Cartoon,Colorful Art Print,Whimsical Animal",2,0,1,0,0
"Colorful Cookie Monster Sweatshirt, Unisex Graphic Pullover, Fun Cartoon Character Crewneck, Casual Streetwear, Unique Gift Idea",https://www.etsy.com/listing/1647577283/colorful-cookie-monster-sweatshirt,"Graphic Crewneck,Unisex Pullover,Cartoon Streetwear,Fun Sweatshirt,Casual Pullover,Gift for Friend,Cool Cartoon Sweater,Unique Design Top,Comfy Street Style,Playful Clothing,Bold Graphic Shirt,Colorful Top,Fashion Sweatshirt",30,0,1,0,0
"Colorful Geometric Design Sweatshirt, Boho Style Pullover, Unisex Adult Casual Wear, It&#39;s How I Roll Fun Quote",https://www.etsy.com/listing/1647603911/colorful-geometric-design-sweatshirt,"geometric sweatshirt,boho pullover,unisex sweatshirt,casual wear,adult sweatshirt,fun quote top,colorful sweater,unique design,fashion pullover,comfy sweatshirt,It's How I Roll,trendy top,bohemian style",30,0,0,0,0
"Colorful Monster Graphic Sweatshirt, Unisex Fleece Pullover, Whimsical Creature Design, Casual Fashion, Streetwear, Unique Illustration",https://www.etsy.com/listing/1647577223/colorful-monster-graphic-sweatshirt,"Monster Sweatshirt,Colorful Pullover,Whimsical Design,Unisex Fleece,Unique Graphic,Casual Wear,Street Style,Graphic Sweat,Cozy Fashion,Illustration Top,Funky Clothing,Creature Art,Fun Wardrobe",30,0,0,0,0
"Colorful Pilot Dog Cartoon Art, Digital Print, Whimsical Animal Wall Decor, Kids Room Illustration, Downloadable Digital Download",https://www.etsy.com/listing/1647666231/colorful-pilot-dog-cartoon-art-digital,"Cartoon Dog Print,Whimsical Art,Kids Room Decor,Downloadable Art,Animal Poster,Nursery Wall Art,Digital Poster,Colorful Room Decor,Printable Artwork,Home Decoration,Fun Animal Art,Quirky Pilot Dog,Children's Art",2,0,3,0,0
"Colorful Sci-Fi Fantasy Digital Artwork, Cartoon Character Wall Art, Space Pilot Illustration, Geek Decor Download Digital Download",https://www.etsy.com/listing/1647666295/colorful-sci-fi-fantasy-digital-artwork,"Sci-Fi Artwork,Digital Print,Cartoon Download,Space Pilot,Fantasy Illustration,Geek Decor,Wall Art Gift,Instant Download,Quirky Character,Colorful Art,Home Decor,Office Decor,Printable Artwork",2,0,2,0,0
"Colorful Ugly Christmas Sweater, Festive Holiday Sweater with Geometric Patterns, Cozy Winter Clothing, Unique Gift for Gamers",https://www.etsy.com/listing/1633429750/colorful-ugly-christmas-sweater-festive,"Festive holiday top,Geometric pattern,Gamer gift,Winter clothing,Unique Christmas,Cozy sweater,Holiday party wear,Colorful sweater,Ugly sweater party,Christmas gift idea,Gamer sweater,Fun holiday outfit,Bold Christmas",30,0,1,0,0
"Cookie Monster Graphic Sweatshirt, Casual Cozy Pullover, Unisex Cartoon Character Jumper, Fun Streetwear, Gift for Fans",https://www.etsy.com/listing/1633402982/cookie-monster-graphic-sweatshirt-casual,"Cartoon Pullover,Fun Cartoon Jumper,Streetwear,Cozy Sweatshirt,Unisex Top,Casual Wear,Graphic Top,Gift for Fans,Nostalgic Apparel,TV Character,Cookie Jar Print,Soft Fabric,Durable Jumper",30,0,5,0,0
"Cookie Monster Graphic Sweatshirt, Unisex Cartoon Character Pullover, Casual Streetwear, Fun Foodie Gift, Cozy Winter Apparel",https://www.etsy.com/listing/1633402988/cookie-monster-graphic-sweatshirt-unisex,"Cartoon Pullover,Unisex Streetwear,Casual Sweater,Fun Graphic Tee,Foodie Clothing Gift,Winter Apparel,Cozy Fashion,TV Character,Classic Cartoon,Comfy Top,Pop Culture,Retro Style,Soft Pullover",30,0,6,0,0
"Cookie Monster Parody Sweatshirt, Funny Cookie Lover Crew Neck, Adult Unisex Graphic Sweatshirt, Casual Streetwear, Gift for Bakers",https://www.etsy.com/listing/1633403048/cookie-monster-parody-sweatshirt-funny,"Cookie Monster Sweat,Funny Sweatshirt,Cookie Lover Gift,Unisex Crew Neck,Graphic Sweat,Streetwear,Casual Wear,Baking Enthusiast,Comfortable Apparel,Funny Parody Top,Adult Humor,Cookie Graphic,Unique Sweatshirt",30,0,3,0,0
"Crunch Time Sweatshirt, Chocolate Chip Cookie Graphic Tee, Unisex Retro Style Pullover, Casual Comfortable Top, Snack Lover Gift",https://www.etsy.com/listing/1647603949/crunch-time-sweatshirt-chocolate-chip,"Cookie Graphic Tee,Retro Style Top,Chocolate Chip,Casual Pullover,Unisex Sweatshirt,Comfortable Clothing,Gift for Foodies,Crunch Time Shirt,Graphic Pullover,Trendy Sweatshirt,Fun Food Apparel,Sweet Treat Top,Casual Wear",30,0,1,0,0
"Cute Christmas Junkie Raccoon Sweatshirt, Funny Holiday Animal Design, Festive Christmas Sweatshirt, Unique Xmas Gift, Holiday Outfit",https://www.etsy.com/listing/1810923497/cute-christmas-junkie-raccoon-sweatshirt,"cute christmas,junkie sweatshirt,funny holiday,raccoon design,festive christmas,unique xmas gift,holiday outfit,animal lovers,christmas sweater,holiday humor,whimsical raccoon,funny festive,holiday treats",25,0,0,0,0
Cute Raccoon Christmas Sweatshirt Gift Funny Food Santa Hat Cozy Winter Holiday Sweatshirt Unique Xmas Gift Idea,https://www.etsy.com/listing/1796721066/cute-raccoon-christmas-sweatshirt-gift,"cute raccoon gift,christmas sweatshirt,funny holiday wear,santa hat raccoon,cozy winter top,unique xmas gift,holiday sweatshirt,raccoon lover gift,festive winter top,food lover gift,holiday decor design,cozy christmas wear,winter holidays gift",25,0,0,0,0
"DadAlorian Funny Santa Sweatshirt, Christmas Sweater, Xmas Santa Sweatshirt, Retro Santa Vibes, Xmas Vibes Sweatshirt,Santa Hoodies",https://www.etsy.com/listing/1624845669/dadalorian-funny-santa-sweatshirt,"Gift For Her,Holiday Sweater,Gift For Christmas,Christmas Vacation,Ugly Christmas Gift,Funny Xmas Sweater,Gift For Him,Christmas Sweatshirt,Ugly Sweater Party,Ugly Sweater Men,Ugly Sweater Women,Funny Christmas,Funny Ugly Sweater",2,0,2,0,0
"DadAlorian Helm Funny Santa Sweatshirt, Christmas Sweater, Xmas Santa Sweatshirt, Retro Santa Vibes, Xmas Vibes Sweatshirt,Santa Hoodies",https://www.etsy.com/listing/1610671906/dadalorian-helm-funny-santa-sweatshirt,"Gift For Her,Holiday Sweater,Gift For Christmas,Christmas Vacation,Ugly Christmas Gift,Funny Xmas Sweater,Gift For Him,Christmas Sweatshirt,Ugly Sweater Party,Ugly Sweater Men,Ugly Sweater Women,Funny Christmas,Funny Ugly Sweater",2,0,3,0,0
"DaDaLorian Light Funny Santa Sweatshirt, Christmas Sweater, Xmas Santa Sweatshirt, Retro Santa Vibes, Xmas Vibes Sweatshirt,Santa Hoodies",https://www.etsy.com/listing/1624845415/dadalorian-light-funny-santa-sweatshirt,"Gift For Her,Holiday Sweater,Gift For Christmas,Christmas Vacation,Ugly Christmas Gift,Funny Xmas Sweater,Gift For Him,Christmas Sweatshirt,Ugly Sweater Party,Ugly Sweater Men,Ugly Sweater Women,Funny Christmas,Funny Ugly Sweater",2,0,1,0,0
"Deer 20oz Tumbler Wrap Xmas Coffee Puffy Tumbler, Instant Digital Download PNG Sublimation",https://www.etsy.com/listing/1627721857/deer-20oz-tumbler-wrap-xmas-coffee-puffy,"3d design tumbler,puffy tumbler wrap,png for sublimation,tumbler sublimation,20oz tumbler wrap,bubble tumbler wrap,Spooky Season Puff,3D witch tumbler,3d halloween puff,sugar and spice,Inflated Tumbler,Witch brew Co",2,0,0,0,0
"Digital Art Print of Quirky Monster in Sci-Fi Lab, Colorful Wall Decor, Unique Fantasy Creature Illustration Digital Download",https://www.etsy.com/listing/1647666387/digital-art-print-of-quirky-monster-in,"monster art print,sci-fi wall decor,fantasy creature,digital download,unique illustration,colorful art,quirky decor,instant download,home decoration,art collection,print at home,creative design,fantasy art",2,0,0,0,0
"Donut Worry Be Happy Sweatshirt, Fun Muppet Character Doughnut Graphic Pullover, Cute Cartoon Unisex Crewneck",https://www.etsy.com/listing/1633429722/donut-worry-be-happy-sweatshirt-fun,"unisex crewneck top,cartoon graphic tee,be happy jumper,casual streetwear,doughnut worry shirt,cute muppet apparel,novelty sweater,cozy pullover top,fun print crewneck,cartoon fan gift,joyful apparel",30,0,1,0,0
Dragon Eye Wrapping Paper | Dragon Eye Gift Wrap | DnD Wrapping paper | Gift Wrapping Paper,https://www.etsy.com/listing/1616095863/dragon-eye-wrapping-paper-dragon-eye,,10,0,17,0,0
"DrWho Funny Santa Sweatshirt, Christmas Sweater, Xmas Santa Sweatshirt, Retro Santa Vibes, Xmas Vibes Sweatshirt,Santa Hoodies",https://www.etsy.com/listing/1610672156/drwho-funny-santa-sweatshirt-christmas,"Gift For Her,Holiday Sweater,Gift For Christmas,Christmas Vacation,Ugly Christmas Gift,Funny Xmas Sweater,Gift For Him,Christmas Sweatshirt,Ugly Sweater Party,Ugly Sweater Men,Ugly Sweater Women,Funny Christmas,Funny Ugly Sweater",2,0,1,0,0
"Dungeon Mother Funny Santa Sweatshirt, Christmas Sweater, Xmas Santa Sweatshirt, Retro Santa Vibes, Xmas Vibes Sweatshirt,Santa Hoodies",https://www.etsy.com/listing/1624845673/dungeon-mother-funny-santa-sweatshirt,"Gift For Her,Holiday Sweater,Gift For Christmas,Christmas Vacation,Ugly Christmas Gift,Funny Xmas Sweater,Gift For Him,Christmas Sweatshirt,Ugly Sweater Party,Ugly Sweater Men,Ugly Sweater Women,Funny Christmas,Funny Ugly Sweater",2,0,1,0,0
"Dungeon Queen Funny Santa Sweatshirt, Christmas Sweater, Xmas Santa Sweatshirt, Retro Santa Vibes, Xmas Vibes Sweatshirt,Santa Hoodies",https://www.etsy.com/listing/1610672118/dungeon-queen-funny-santa-sweatshirt,"Gift For Her,Holiday Sweater,Gift For Christmas,Christmas Vacation,Ugly Christmas Gift,Funny Xmas Sweater,Gift For Him,Christmas Sweatshirt,Ugly Sweater Party,Ugly Sweater Men,Ugly Sweater Women,Funny Christmas,Funny Ugly Sweater",2,0,1,0,0
"Dusty Pink and Purple Peonies 20oz Tumbler Wrap Xmas Coffee Puffy Tumbler, Instant Digital Download PNG Sublimation",https://www.etsy.com/listing/1627720613/dusty-pink-and-purple-peonies-20oz,"3d design tumbler,puffy tumbler wrap,png for sublimation,tumbler sublimation,20oz tumbler wrap,bubble tumbler wrap,Spooky Season Puff,3D witch tumbler,3d halloween puff,sugar and spice,Inflated Tumbler,Witch brew Co",2,0,0,0,0
"Enchanted Forest Bookshelf Tree 3D Wrap Around Mug, Unique Coffee Tea Mug, Fantasy Book Lover Gift, Magical Library Decor Instant Download",https://www.etsy.com/listing/1718619981/enchanted-forest-bookshelf-tree-3d-wrap,"bookshelf mug,fantasy mug,enchanted forest,library cup,book lover gift,3D wrap mug,magical decor,coffee mug,tea mug,unique gift,reader gift,ceramic mug,fantasy books",2,0,1,0,0
"Enchanted Tree Bookshelf Coffee Mug, Magical Library 3D Mug Wrap, Fantasy Book Lover Gift, Unique Ceramic Cup for Readers Instant Download",https://www.etsy.com/listing/1718620005/enchanted-tree-bookshelf-coffee-mug,"bookshelf mug,fantasy mug,3D wrap mug,book lover gift,ceramic coffee mug,enchanted tree,magical library cup,unique reader gift,3D tree mug,library coffee mug,enchanted forest,fantasy books motif,reading accessory",2,0,1,0,0
"Everything Is Fine T-Shirt, Cute Black Cat Tee, Sarcasm T-Shirt, Funny Cat Shirt, Everything Is Fine Gift, Funny Cat Lover Tee",https://www.etsy.com/listing/1768153136/everything-is-fine-t-shirt-cute-black,"funny t shirt,cat lover shirt,sarcasm tee,comedy shirt,cute cat tee,black cat t shirt,everything is fine,funny gift,cat lover gift,cat shirt,cute t shirt,humor shirt,funny cat tee",30,0,0,0,0
"Ew People Shirt Grunge , Grinch Sweatshirt, Grinchmas Sweatshirt, Christmas Grinch Shirt, Christmas Funny Grinch Sweatshirt, Grinch Shirt",https://www.etsy.com/listing/1631478751/ew-people-shirt-grunge-grinch-sweatshirt,"believe sweatshirt,christmas family,christmas gift,christmas hoodies,christmas kids shirt,christmas squad,christmas sweatshirt,christmas tree,funny christmas,holiday sweatshirt,merry christmas,women christmas,xmas sweatshirt",2,0,5,0,0
"Ew People Shirt Lights, Grinch Sweatshirt, Grinchmas Sweatshirt, Christmas Grinch Shirt, Christmas Funny Grinch Sweatshirt, Grinch Shirt",https://www.etsy.com/listing/1617308404/ew-people-shirt-lights-grinch-sweatshirt,"believe sweatshirt,christmas family,christmas gift,christmas hoodies,christmas kids shirt,christmas squad,christmas sweatshirt,christmas tree,funny christmas,holiday sweatshirt,merry christmas,women christmas,xmas sweatshirt",2,0,4,0,0
"Ew People Shirt Round, Grinch Sweatshirt, Grinchmas Sweatshirt, Christmas Grinch Shirt, Christmas Funny Grinch Sweatshirt, Grinch Shirt",https://www.etsy.com/listing/1617308392/ew-people-shirt-round-grinch-sweatshirt,"believe sweatshirt,christmas family,christmas gift,christmas hoodies,christmas kids shirt,christmas squad,christmas sweatshirt,christmas tree,funny christmas,holiday sweatshirt,merry christmas,women christmas,xmas sweatshirt",2,0,0,0,0
"Ew Ugly People Shirt, Grinch Sweatshirt, Grinchmas Sweatshirt, Christmas Grinch Shirt, Christmas Funny Grinch Sweatshirt, Grinch Shirt",https://www.etsy.com/listing/1617308400/ew-ugly-people-shirt-grinch-sweatshirt,"believe sweatshirt,christmas family,christmas gift,christmas hoodies,christmas kids shirt,christmas squad,christmas sweatshirt,christmas tree,funny christmas,holiday sweatshirt,merry christmas,women christmas,xmas sweatshirt",2,0,1,0,0
Fairy Butterfly Heart Wrapping Paper | Fairy Butterfly Heart Gift Wrap | Fairy Wrapping paper | Gift Wrapping Paper,https://www.etsy.com/listing/1616097277/fairy-butterfly-heart-wrapping-paper,,10,0,20,0,0
"Fall Season Pumpkin Spice Graphic Sweatshirt, Cozy Autumn Pullover, Unisex Halloween Top, Casual Thanksgiving Apparel",https://www.etsy.com/listing/1647603991/fall-season-pumpkin-spice-graphic,"Autumn Apparel,Halloween Pullover,Fall Fashion,Cozy Sweater,Thanksgiving Top,Unisex Sweatshirt,Casual Wear,Seasonal Clothing,Pumpkin Top,Spiced Latte Design,Festive Autumn,Holiday Wardrobe,Comfortable Fit",30,0,0,0,0
"Fall Season Pumpkin Spice Themed Sweatshirt, Cozy Autumn Graphic Pullover, Comfy Casual Halloween Sweater, Unisex Apparel",https://www.etsy.com/listing/1633429660/fall-season-pumpkin-spice-themed,"Fall Sweatshirt,Pumpkin Spice,Autumn Pullover,Halloween Sweater,Unisex Apparel,Graphic Sweater,Casual Wear,Seasonal Sweatshirt,Pumpkin Graphic,Cozy Sweater,Spice Theme,Trendy Pullover,Autumn Fashion",30,0,1,0,0
