MD5,Size (bytes),File Path,Filename,Source,Mod Time,Total Copies,Wasted Space (bytes),Keep/Delete?
995f91db50883b30c86adc0c167baa96,1804,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/vector_store/VectorStorePineconeInsert/pinecone.svg,pinecone.svg,source1,2025-11-29T05:22:50.224577,,,DELETE
9a5feec404ce7226c5780868ed972db3,117455,/Users/steven/GitHub/AvaTarArTs-Suite/docs/organization/Python Script for Classification.md,Python Script for Classification.md,source1,2025-11-01T03:06:55.576515,2,117455,KEEP
9a5feec404ce7226c5780868ed972db3,117455,/Users/steven/GitHub/AvaTarArTs-Suite/docs/organization/1. Custom Python Script for Classification.md,1. Custom Python Script for Classification.md,source1,2025-11-01T03:06:55.567220,,,DELETE
9a838bc3f3f8eca40b0263e57d2e8f52,13392,/Users/steven/GitHub/02_media_processing/video_tools/yt_upload.py.backup,yt_upload.py.backup,source1,2025-11-01T03:04:34.299167,3,26784,KEEP
9a838bc3f3f8eca40b0263e57d2e8f52,13392,/Users/steven/GitHub/02_media_processing/video_tools/yt_upload 3.py.backup,yt_upload 3.py.backup,source1,2025-11-01T03:04:34.298553,,,DELETE
9a838bc3f3f8eca40b0263e57d2e8f52,13392,/Users/steven/GitHub/02_media_processing/video_tools/yt_upload 2.py.backup,yt_upload 2.py.backup,source1,2025-11-01T03:04:34.297677,,,DELETE
9b18a63bda7221ad2473f830b767d6da,967,/Users/steven/GitHub/AvaTarArTs-Suite/devtools/development_utilities/repair.sh,repair.sh,source1,2025-11-01T03:07:13.086816,2,967,KEEP
9b18a63bda7221ad2473f830b767d6da,967,/Users/steven/GitHub/06_development_tools/development_utilities/repair.sh,repair.sh,source1,2025-11-01T03:04:44.051821,,,DELETE
9b7034f0be29c25b987b4d14e5a920e6,1513,/Users/steven/GitHub/mkdocs-material/src/plugins/group/config.py,config.py,source1,2025-11-29T07:58:55.957776,2,1513,KEEP
9b7034f0be29c25b987b4d14e5a920e6,1513,/Users/steven/GitHub/mkdocs-material/material/plugins/group/config.py,config.py,source1,2025-11-29T07:58:53.687891,,,DELETE
9ca546d93c7d7bad7668fa9cebfe9a99,18572,/Users/steven/GitHub/mkdocs-material/src/plugins/tags/structure/listing/manager/__init__.py,__init__.py,source1,2025-11-29T07:58:55.968661,2,18572,KEEP
9ca546d93c7d7bad7668fa9cebfe9a99,18572,/Users/steven/GitHub/mkdocs-material/material/plugins/tags/structure/listing/manager/__init__.py,__init__.py,source1,2025-11-29T07:58:53.697048,,,DELETE
9ccb527581c60968b74bf5e3193032da,1274,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/SyncroMSP/v1/syncromsp.png,syncromsp.png,source1,2025-11-29T05:22:53.054909,3,2548,KEEP
9ccb527581c60968b74bf5e3193032da,1274,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/SyncroMSP/v1/actions/syncromsp.png,syncromsp.png,source1,2025-11-29T05:22:53.051908,,,DELETE
9ccb527581c60968b74bf5e3193032da,1274,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/SyncroMSP/syncromsp.png,syncromsp.png,source1,2025-11-29T05:22:53.040903,,,DELETE
9d69dbc124beb1538f4487fed76be7c5,6234,/Users/steven/GitHub/mkdocs-material/src/overrides/hooks/translations.py,translations.py,source1,2025-11-29T07:58:55.954574,2,6234,KEEP
9d69dbc124beb1538f4487fed76be7c5,6234,/Users/steven/GitHub/mkdocs-material/material/overrides/hooks/translations.py,translations.py,source1,2025-11-29T07:58:53.684041,,,DELETE
9d8b79ce1df88095dd33ac693c330496,7260,/Users/steven/GitHub/02_media_processing/image_tools/leodown_20250102111110.py.backup,leodown_20250102111110.py.backup,source1,2025-11-01T03:04:34.115971,4,21780,KEEP
9d8b79ce1df88095dd33ac693c330496,7260,/Users/steven/GitHub/02_media_processing/image_tools/leodown_20250102105151.py.backup,leodown_20250102105151.py.backup,source1,2025-11-01T03:04:34.115034,,,DELETE
9d8b79ce1df88095dd33ac693c330496,7260,/Users/steven/GitHub/02_media_processing/image_tools/leodown_20250102105147.py.backup,leodown_20250102105147.py.backup,source1,2025-11-01T03:04:34.113961,,,DELETE
9d8b79ce1df88095dd33ac693c330496,7260,/Users/steven/GitHub/02_media_processing/image_tools/leodown.py.backup,leodown.py.backup,source1,2025-11-01T03:04:34.113567,,,DELETE
9deb2ada1cc834bbebf8bbad9c8978a1,63,/Users/steven/GitHub/whisper.cpp/examples/whisper.swiftui/whisper.swiftui.demo/Supporting files/Preview Content/Preview Assets.xcassets/Contents.json,Contents.json,source1,2025-11-27T05:23:44.123430,3,126,KEEP
9deb2ada1cc834bbebf8bbad9c8978a1,63,/Users/steven/GitHub/whisper.cpp/examples/whisper.swiftui/whisper.swiftui.demo/Supporting files/Assets.xcassets/Contents.json,Contents.json,source1,2025-11-27T05:23:44.123178,,,DELETE
9deb2ada1cc834bbebf8bbad9c8978a1,63,/Users/steven/GitHub/whisper.cpp/examples/whisper.objc/whisper.objc/Assets.xcassets/Contents.json,Contents.json,source1,2025-11-27T05:23:44.119710,,,DELETE
a039a9acb93f759ce34f76542d9eae42,5081,/Users/steven/GitHub/mkdocs-material/src/plugins/blog/structure/options.py,options.py,source1,2025-11-29T07:58:55.957317,2,5081,KEEP
a039a9acb93f759ce34f76542d9eae42,5081,/Users/steven/GitHub/mkdocs-material/material/plugins/blog/structure/options.py,options.py,source1,2025-11-29T07:58:53.687421,,,DELETE
a138c0323b317a0aa0d962598487d45a,187,/Users/steven/GitHub/n8n/packages/frontend/editor-ui/stylelint.config.mjs,stylelint.config.mjs,source1,2025-11-29T05:22:51.294725,2,187,KEEP
a138c0323b317a0aa0d962598487d45a,187,/Users/steven/GitHub/n8n/packages/frontend/@n8n/design-system/stylelint.config.mjs,stylelint.config.mjs,source1,2025-11-29T05:22:50.798815,,,DELETE
a14e8775556e48eee984ac7fb4dafb0a,2524,/Users/steven/GitHub/mkdocs-material/src/plugins/search/config.py,config.py,source1,2025-11-29T07:58:55.964752,2,2524,KEEP
a14e8775556e48eee984ac7fb4dafb0a,2524,/Users/steven/GitHub/mkdocs-material/material/plugins/search/config.py,config.py,source1,2025-11-29T07:58:53.693491,,,DELETE
a1dc9a0ecd6ef1c272f33d06da656bd4,7935,/Users/steven/GitHub/mkdocs-material/src/plugins/tags/structure/listing/__init__.py,__init__.py,source1,2025-11-29T07:58:55.968204,2,7935,KEEP
a1dc9a0ecd6ef1c272f33d06da656bd4,7935,/Users/steven/GitHub/mkdocs-material/material/plugins/tags/structure/listing/__init__.py,__init__.py,source1,2025-11-29T07:58:53.696718,,,DELETE
a2c9ec7fd6e2cd63d75a86e47644b148,6991,/Users/steven/GitHub/AvaTarArTs-Suite/media/image/imgmp4.py,imgmp4.py,source1,2025-11-01T03:06:48.906493,2,6991,KEEP
a2c9ec7fd6e2cd63d75a86e47644b148,6991,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/image/imgmp4 copy.py,imgmp4 copy.py,source1,2025-11-01T03:06:48.905391,,,DELETE
a2f0e364e0c67323d5b77f3af4affb5d,9994,/Users/steven/GitHub/02_media_processing/video_tools/NewUpload_20250607131149.py.backup,NewUpload_20250607131149.py.backup,source1,2025-11-01T03:04:34.233500,2,9994,KEEP
a2f0e364e0c67323d5b77f3af4affb5d,9994,/Users/steven/GitHub/02_media_processing/video_tools/NewUpload_20250607131039.py.backup,NewUpload_20250607131039.py.backup,source1,2025-11-01T03:04:34.232316,,,DELETE
a380f6d803b604a5e9a38605fe093361,130,/Users/steven/GitHub/whisper.cpp/tests/librispeech/normalizers/__init__.py,__init__.py,source1,2025-11-27T05:23:44.332325,2,130,KEEP
a380f6d803b604a5e9a38605fe093361,130,/Users/steven/GitHub/whisper.cpp/tests/earnings21/normalizers/__init__.py,__init__.py,source1,2025-11-27T05:23:44.329930,,,DELETE
a5591ba0fc3854d7179c5b12e50861da,28027,/Users/steven/GitHub/mkdocs-material/src/plugins/privacy/plugin.py,plugin.py,source1,2025-11-29T07:58:55.962718,2,28027,KEEP
a5591ba0fc3854d7179c5b12e50861da,28027,/Users/steven/GitHub/mkdocs-material/material/plugins/privacy/plugin.py,plugin.py,source1,2025-11-29T07:58:53.691698,,,DELETE
a58299895fadc14a193fd6a6b94222d5,131,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Twitter/__schema__/v2.0.0/tweet/delete.json,delete.json,source1,2025-11-29T05:22:53.154259,3,262,KEEP
a58299895fadc14a193fd6a6b94222d5,131,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Hubspot/__schema__/v2.1.0/ticket/delete.json,delete.json,source1,2025-11-29T05:22:52.384495,,,DELETE
a58299895fadc14a193fd6a6b94222d5,131,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Google/GSuiteAdmin/__schema__/v1.0.0/user/delete.json,delete.json,source1,2025-11-29T05:22:52.282473,,,DELETE
a5c4ce2d8ae27f1ca82897ff479a78ad,251,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Asana/__schema__/v1.0.0/user/getAll.json,getAll.json,source1,2025-11-29T05:22:51.663021,2,251,KEEP
a5c4ce2d8ae27f1ca82897ff479a78ad,251,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Asana/__schema__/v1.0.0/project/getAll.json,getAll.json,source1,2025-11-29T05:22:51.661003,,,DELETE
a73dd8d3987a0c10b27443d936f821b8,2693,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/llms/LMOpenAi/openAiLight.dark.svg,openAiLight.dark.svg,source1,2025-11-29T05:22:50.178762,3,5386,KEEP
a73dd8d3987a0c10b27443d936f821b8,2693,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/llms/LMChatOpenAi/openAiLight.dark.svg,openAiLight.dark.svg,source1,2025-11-29T05:22:50.175065,,,DELETE
a73dd8d3987a0c10b27443d936f821b8,2693,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/embeddings/EmbeddingsOpenAI/openAiLight.dark.svg,openAiLight.dark.svg,source1,2025-11-29T05:22:50.171288,,,DELETE
a940287851216adcc3d460a6f46f5646,1754,/Users/steven/GitHub/mkdocs-material/src/plugins/blog/author.py,author.py,source1,2025-11-29T07:58:55.955364,2,1754,KEEP
a940287851216adcc3d460a6f46f5646,1754,/Users/steven/GitHub/mkdocs-material/material/plugins/blog/author.py,author.py,source1,2025-11-29T07:58:53.685057,,,DELETE
aa621a63ac4816cd89f7a29f76465541,173,/Users/steven/GitHub/n8n/packages/frontend/editor-ui/src/features/core/auth/components/__snapshots__/ChangePasswordModal.test.ts.snap,ChangePasswordModal.test.ts.snap,source1,2025-11-29T05:22:51.057173,2,173,KEEP
aa621a63ac4816cd89f7a29f76465541,173,/Users/steven/GitHub/n8n/packages/frontend/editor-ui/src/app/components/__snapshots__/ChangePasswordModal.test.ts.snap,ChangePasswordModal.test.ts.snap,source1,2025-11-29T05:22:50.905524,,,DELETE
aa94d6156f960807dfae6238a8cc737f,2064,/Users/steven/GitHub/whisper.cpp/tests/librispeech/normalizers/basic.py,basic.py,source1,2025-11-27T05:23:44.332446,2,2064,KEEP
aa94d6156f960807dfae6238a8cc737f,2064,/Users/steven/GitHub/whisper.cpp/tests/earnings21/normalizers/basic.py,basic.py,source1,2025-11-27T05:23:44.330172,,,DELETE
ab2863cfaf6e62b41498148b7188234f,8259,/Users/steven/GitHub/02_media_processing/video_tools/NewUpload_20250607131215.py.backup,NewUpload_20250607131215.py.backup,source1,2025-11-01T03:04:34.235465,4,24777,KEEP
ab2863cfaf6e62b41498148b7188234f,8259,/Users/steven/GitHub/02_media_processing/video_tools/NewUpload_20250607131201.py.backup,NewUpload_20250607131201.py.backup,source1,2025-11-01T03:04:34.234189,,,DELETE
ab2863cfaf6e62b41498148b7188234f,8259,/Users/steven/GitHub/02_media_processing/video_tools/NewUpload_20250607131143.py.backup,NewUpload_20250607131143.py.backup,source1,2025-11-01T03:04:34.232942,,,DELETE
ab2863cfaf6e62b41498148b7188234f,8259,/Users/steven/GitHub/02_media_processing/video_tools/NewUpload_20250607130948.py.backup,NewUpload_20250607130948.py.backup,source1,2025-11-01T03:04:34.231021,,,DELETE
aece43dac81b840d7be8f0804a9cd817,372,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Google/Drive/__schema__/v3.0.0/folder/share.json,share.json,source1,2025-11-29T05:22:52.254452,2,372,KEEP
aece43dac81b840d7be8f0804a9cd817,372,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Google/Drive/__schema__/v3.0.0/file/share.json,share.json,source1,2025-11-29T05:22:52.253457,,,DELETE
af229d6e1f89d3fadde9b393d2806762,6086,/Users/steven/GitHub/AvaTarArTs-Suite/media/image/imgg-test.py,imgg-test.py,source1,2025-11-01T03:06:48.903323,2,6086,KEEP
af229d6e1f89d3fadde9b393d2806762,6086,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/image/imgg-test 1.py,imgg-test 1.py,source1,2025-11-01T03:06:48.901929,,,DELETE
af3646dea305623bc48810a463087538,10602,/Users/steven/GitHub/mkdocs-material/src/plugins/tags/plugin.py,plugin.py,source1,2025-11-29T07:58:55.967472,2,10602,KEEP
af3646dea305623bc48810a463087538,10602,/Users/steven/GitHub/mkdocs-material/material/plugins/tags/plugin.py,plugin.py,source1,2025-11-29T07:58:53.696134,,,DELETE
af3c7d3bb36a2e77d0dd6ea4f8d576e9,391,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/output_parser/OutputParserStructured/prompt.ts,prompt.ts,source1,2025-11-29T05:22:50.201771,2,391,KEEP
af3c7d3bb36a2e77d0dd6ea4f8d576e9,391,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/output_parser/OutputParserAutofixing/prompt.ts,prompt.ts,source1,2025-11-29T05:22:50.200094,,,DELETE
af6a1291c23dcae6d5b0c6418bf8daf3,6899,/Users/steven/GitHub/02_media_processing/image_tools/imgconvert 2.py.backup,imgconvert 2.py.backup,source1,2025-11-01T03:04:34.095590,3,13798,KEEP
af6a1291c23dcae6d5b0c6418bf8daf3,6899,/Users/steven/GitHub/02_media_processing/image_tools/convertupscale.py.backup,convertupscale.py.backup,source1,2025-11-01T03:04:34.027751,,,DELETE
af6a1291c23dcae6d5b0c6418bf8daf3,6899,/Users/steven/GitHub/02_media_processing/image_tools/convertupscale--.py.backup,convertupscale--.py.backup,source1,2025-11-01T03:04:34.027352,,,DELETE
b000b5469aad69b108f8195c654b6921,4963,/Users/steven/GitHub/mkdocs-material/src/plugins/tags/structure/tag/__init__.py,__init__.py,source1,2025-11-29T07:58:55.970342,2,4963,KEEP
b000b5469aad69b108f8195c654b6921,4963,/Users/steven/GitHub/mkdocs-material/material/plugins/tags/structure/tag/__init__.py,__init__.py,source1,2025-11-29T07:58:53.698291,,,DELETE
b05f8fd5306b87d0d2fe67ac630bdb66,5690,/Users/steven/GitHub/AvaTarArTs-Suite/media/audio/speech.py,speech.py,source1,2025-11-01T03:06:48.695643,2,5690,KEEP
b05f8fd5306b87d0d2fe67ac630bdb66,5690,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/audio/speech--.py,speech--.py,source1,2025-11-01T03:06:48.694019,,,DELETE
b11e004249cc5f6ca36be6403f0afac9,7563,/Users/steven/GitHub/AvaTarArTs-Suite/media/video/NewUpload_20250607131239.py,NewUpload_20250607131239.py,source1,2025-11-01T03:06:49.134950,2,7563,KEEP
b11e004249cc5f6ca36be6403f0afac9,7563,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/video/NewUpload.py,NewUpload.py,source1,2025-11-01T03:06:49.117562,,,DELETE
b123ef20f3146090ffc1cf298ebdd39f,687,/Users/steven/GitHub/n8n/packages/nodes-base/credentials/icons/Google.svg,Google.svg,source1,2025-11-29T05:22:51.612374,5,2748,KEEP
b123ef20f3146090ffc1cf298ebdd39f,687,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/llms/LmChatGoogleVertex/google.svg,google.svg,source1,2025-11-29T05:22:50.184606,,,DELETE
b123ef20f3146090ffc1cf298ebdd39f,687,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/llms/LmChatGoogleGemini/google.svg,google.svg,source1,2025-11-29T05:22:50.184027,,,DELETE
b123ef20f3146090ffc1cf298ebdd39f,687,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/embeddings/EmbeddingsGoogleVertex/google.svg,google.svg,source1,2025-11-29T05:22:50.168521,,,DELETE
b123ef20f3146090ffc1cf298ebdd39f,687,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/embeddings/EmbeddingsGoogleGemini/google.svg,google.svg,source1,2025-11-29T05:22:50.167860,,,DELETE
b1ecf926cc6ded9c1befb1ba90d824d4,7109,/Users/steven/GitHub/mkdocs-material/src/plugins/group/plugin.py,plugin.py,source1,2025-11-29T07:58:55.957981,2,7109,KEEP
b1ecf926cc6ded9c1befb1ba90d824d4,7109,/Users/steven/GitHub/mkdocs-material/material/plugins/group/plugin.py,plugin.py,source1,2025-11-29T07:58:53.688130,,,DELETE
b20666a6d59ed300a2f68d256cb0ec8f,5714,/Users/steven/GitHub/AvaTarArTs-Suite/media/video/yt-meta.py,yt-meta.py,source1,2025-11-01T03:06:49.218099,2,5714,KEEP
b20666a6d59ed300a2f68d256cb0ec8f,5714,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/video/yt-meta 2.py,yt-meta 2.py,source1,2025-11-01T03:06:49.217360,,,DELETE
b2f7c6bbe111b4e498822910b2522f96,24515,/Users/steven/GitHub/AvaTarArTs-Suite/media/image/main_20221230233748.py,main_20221230233748.py,source1,2025-11-01T03:06:48.963116,2,24515,KEEP
b2f7c6bbe111b4e498822910b2522f96,24515,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/image/main_20221230233546.py,main_20221230233546.py,source1,2025-11-01T03:06:48.961308,,,DELETE
b388fd158e03472bac3cb2f9045511e7,4525,/Users/steven/GitHub/AvaTarArTs-Suite/media/audio/config_20241213005737.py,config_20241213005737.py,source1,2025-11-01T03:06:48.672244,2,4525,KEEP
b388fd158e03472bac3cb2f9045511e7,4525,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/audio/config_20241213005714.py,config_20241213005714.py,source1,2025-11-01T03:06:48.671204,,,DELETE
b3fc500d7543f5992e1266874a0732e0,439,/Users/steven/GitHub/AvaTarArTs-Suite/devtools/development_utilities/run_split_examples.sh,run_split_examples.sh,source1,2025-11-01T03:07:13.041847,2,439,KEEP
b3fc500d7543f5992e1266874a0732e0,439,/Users/steven/GitHub/06_development_tools/development_utilities/run_split_examples.sh,run_split_examples.sh,source1,2025-11-01T03:04:44.052073,,,DELETE
b64928c18194fb18babe18a36e6aadab,5834,/Users/steven/GitHub/02_media_processing/image_tools/upscale3.py.backup,upscale3.py.backup,source1,2025-11-01T03:04:34.204316,2,5834,KEEP
b64928c18194fb18babe18a36e6aadab,5834,/Users/steven/GitHub/02_media_processing/image_tools/upscale 3.py.backup,upscale 3.py.backup,source1,2025-11-01T03:04:34.197621,,,DELETE
b6dbf789b2e933068f34309223893bdf,23793,/Users/steven/GitHub/mkdocs-material/src/plugins/info/plugin.py,plugin.py,source1,2025-11-29T07:58:55.958991,2,23793,KEEP
b6dbf789b2e933068f34309223893bdf,23793,/Users/steven/GitHub/mkdocs-material/material/plugins/info/plugin.py,plugin.py,source1,2025-11-29T07:58:53.689028,,,DELETE
b77d4d42c4ae2aefe990846a12cd53ee,2480,/Users/steven/GitHub/mkdocs-material/src/plugins/projects/config.py,config.py,source1,2025-11-29T07:58:55.963821,2,2480,KEEP
b77d4d42c4ae2aefe990846a12cd53ee,2480,/Users/steven/GitHub/mkdocs-material/material/plugins/projects/config.py,config.py,source1,2025-11-29T07:58:53.692706,,,DELETE
b848275fd36e49d07ba687a70b36af6e,5578,/Users/steven/GitHub/AvaTarArTs-Suite/data/file_organization/flake8.py,flake8.py,source1,2025-11-01T03:07:12.930766,2,5578,KEEP
b848275fd36e49d07ba687a70b36af6e,5578,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/data/file_organization/category_flake8.py,category_flake8.py,source1,2025-11-01T03:07:12.924925,,,DELETE
b869346efecabcd6cfb0b396369bcaac,461,/Users/steven/GitHub/aider/aider/queries/tree-sitter-languages/c-tags.scm,c-tags.scm,source1,2025-11-27T06:13:46.671000,2,461,KEEP
b869346efecabcd6cfb0b396369bcaac,461,/Users/steven/GitHub/aider/aider/queries/tree-sitter-language-pack/c-tags.scm,c-tags.scm,source1,2025-11-27T06:13:46.663462,,,DELETE
b8aace42e6ed190387955aa0a05246f3,6881,/Users/steven/GitHub/AvaTarArTs-Suite/media/image/imgconvert 2.py,imgconvert 2.py,source1,2025-11-01T03:06:48.896613,3,13762,KEEP
b8aace42e6ed190387955aa0a05246f3,6881,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/image/convertupscale.py,convertupscale.py,source1,2025-11-01T03:06:48.827424,,,DELETE
b8aace42e6ed190387955aa0a05246f3,6881,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/image/convertupscale--.py,convertupscale--.py,source1,2025-11-01T03:06:48.825883,,,DELETE
b9245fecb15da2ab9fbfdfc3812b13d2,323,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Bubble/__schema__/v1.0.0/object/getAll.json,getAll.json,source1,2025-11-29T05:22:51.762127,2,323,KEEP
b9245fecb15da2ab9fbfdfc3812b13d2,323,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Bubble/__schema__/v1.0.0/object/get.json,get.json,source1,2025-11-29T05:22:51.762009,,,DELETE
b9a7c0beaacb5ca2baa60aad80a9061e,315,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Google/Firebase/CloudFirestore/__schema__/v1.1.0/document/query.json,query.json,source1,2025-11-29T05:22:52.276978,2,315,KEEP
b9a7c0beaacb5ca2baa60aad80a9061e,315,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Google/Firebase/CloudFirestore/__schema__/v1.1.0/document/getAll.json,getAll.json,source1,2025-11-29T05:22:52.276741,,,DELETE
b9bd00835b5ebf3d817e9a47602f7ca9,4226,/Users/steven/GitHub/mkdocs-material/src/plugins/tags/structure/listing/config.py,config.py,source1,2025-11-29T07:58:55.968420,2,4226,KEEP
b9bd00835b5ebf3d817e9a47602f7ca9,4226,/Users/steven/GitHub/mkdocs-material/material/plugins/tags/structure/listing/config.py,config.py,source1,2025-11-29T07:58:53.696867,,,DELETE
ba780b740a38d88554baef1d392d6f75,7231,/Users/steven/GitHub/02_media_processing/image_tools/imgupscale.py.backup,imgupscale.py.backup,source1,2025-11-01T03:04:34.103316,3,14462,KEEP
ba780b740a38d88554baef1d392d6f75,7231,/Users/steven/GitHub/02_media_processing/image_tools/imgupscale copy.py.backup,imgupscale copy.py.backup,source1,2025-11-01T03:04:34.102879,,,DELETE
